gene	CNT
GENE.17315	414
GENE.62384	2720
GENE.27806	2704
GENE.72287	1746
GENE.7370	1160
GENE.27793	200
GENE.27544	20
GENE.53441	414
GENE.59715	9508
GENE.58700	1558
GENE.25590	5886
GENE.31770	2542
GENE.82623	298
GENE.67796	1562
GENE.4140	2350
GENE.5801	16140
GENE.16194	6652
GENE.45742	1476
GENE.48338	42
GENE.54106	286
GENE.65429	1368
GENE.1909	3394
GENE.43680	1586
GENE.85139	158
GENE.36715	496
GENE.62243	940
GENE.87338	36
GENE.46171	1338
GENE.87041	4406
GENE.39993	3022
GENE.21360	266
GENE.11875	162
GENE.10904	764
GENE.25387	172
GENE.1184	58
GENE.67126	1024
GENE.46562	5614
GENE.36142	2410
GENE.54527	1160
GENE.23143	630
GENE.15569	4786
GENE.30329	1416
GENE.71794	2926
GENE.57460	1316
GENE.28276	966
GENE.56090	2518
GENE.60088	46
GENE.77167	2130
GENE.67738	1466
GENE.51799	446
GENE.22245	2118
GENE.44622	1850
GENE.531	76
GENE.40848	2876
GENE.20452	20
GENE.2549	268
GENE.85906	1694
GENE.16482	330
GENE.53708	1322
GENE.49511	3782
GENE.84001	380
GENE.2252	1346
GENE.35753	920
GENE.62960	254
GENE.18060	52
GENE.49397	1146
GENE.52253	110
GENE.23346	138
GENE.84907	426
GENE.777	494
GENE.1668	132
GENE.5509	100
GENE.42874	11542
GENE.35532	94
GENE.16038	298
GENE.73403	6412
GENE.57637	1352
GENE.70649	396
GENE.20784	644
GENE.44094	4872
GENE.71070	456
GENE.47517	88
GENE.17016	92
GENE.817	452
GENE.71930	864
GENE.42087	208
GENE.83013	280
GENE.25710	112
GENE.13240	142
GENE.56025	1260
GENE.20859	1266
GENE.29027	408
GENE.17427	102
GENE.82323	904
GENE.9005	614
GENE.4394	130
GENE.52496	816
GENE.77042	2158
GENE.83442	12
GENE.17042	2006
GENE.41848	670
GENE.44899	40
GENE.61456	88
GENE.30852	1612
GENE.44760	152
GENE.85235	3288
GENE.23085	890
GENE.2898	674
GENE.2619	2596
GENE.53930	7168
GENE.47043	1052
GENE.74594	19786
GENE.8188	1014
GENE.9980	1118
GENE.73668	668
GENE.57540	464
GENE.48815	2370
GENE.25764	976
GENE.30908	4804
GENE.28694	50
GENE.29883	818
GENE.29533	2490
GENE.6035	2434
GENE.37370	932
GENE.43964	202
GENE.45585	742
GENE.6169	236
GENE.14111	486
GENE.55953	500
GENE.57854	1608
GENE.52164	398
GENE.17968	1972
GENE.9086	148
GENE.33602	1426
GENE.84395	410
GENE.47386	160
GENE.57217	528
GENE.5037	24
GENE.74199	46
GENE.17822	618
GENE.7870	230
GENE.56371	836
GENE.84143	166
GENE.2370	1854
GENE.22590	856
GENE.78788	468
GENE.85890	1132
GENE.7589	370
GENE.45575	172
GENE.34985	3868
GENE.86906	516
GENE.1760	1648
GENE.14587	2442
GENE.42876	3574
GENE.85932	1162
GENE.53512	530
GENE.10593	1888
GENE.11520	162
GENE.72435	572
GENE.82126	392
GENE.21912	1618
GENE.69038	34
GENE.7628	392
GENE.46332	662
GENE.51998	522
GENE.59649	778
GENE.46666	2718
GENE.36208	3902
GENE.67298	6376
GENE.59262	438
GENE.75768	402
GENE.6154	3378
GENE.66690	1264
GENE.67764	1078
GENE.35707	582
GENE.15131	504
GENE.81140	1062
GENE.14176	4308
GENE.56595	2064
GENE.62015	612
GENE.56228	286
GENE.1144	524
GENE.20863	2864
GENE.66457	822
GENE.44538	22
GENE.77997	878
GENE.13658	26
GENE.53378	302
GENE.6118	1114
GENE.19426	444
GENE.84791	308
GENE.34505	222
GENE.41565	502
GENE.80777	24
GENE.72297	1324
GENE.6085	148
GENE.9986	878
GENE.44232	82
GENE.29264	142
GENE.85927	1916
GENE.80609	3588
GENE.67740	1260
GENE.59366	2608
GENE.77703	1346
GENE.44400	3126
GENE.57431	802
GENE.21177	1010
GENE.81252	210
GENE.55118	54
GENE.23769	64
GENE.62395	1614
GENE.72135	1896
GENE.80080	1470
GENE.11174	22
GENE.62323	3492
GENE.18036	2010
GENE.39369	198
GENE.64131	1998
GENE.61091	702
GENE.79674	648
GENE.31879	5444
GENE.21406	162
GENE.8612	332
GENE.34715	1012
GENE.54796	1418
GENE.53307	316
GENE.79840	7268
GENE.21308	770
GENE.85745	2026
GENE.47899	26
GENE.58782	110
GENE.22272	486
GENE.48604	1154
GENE.47863	360
GENE.28300	5558
GENE.80098	2596
GENE.27669	460
GENE.7947	228
GENE.33160	2810
GENE.80280	7806
GENE.13052	4634
GENE.11938	2330
GENE.63415	352
GENE.29386	688
GENE.62875	1936
GENE.69699	2338
GENE.54188	162
GENE.36498	1666
GENE.83064	9950
GENE.49182	1380
GENE.87219	1918
GENE.1493	78
GENE.58554	618
GENE.44147	198
GENE.30163	2442
GENE.77819	346
GENE.5963	4526
GENE.20092	1352
GENE.70488	14
GENE.22571	792
GENE.44580	194
GENE.18522	974
GENE.27689	2038
GENE.62201	1014
GENE.143	538
GENE.41869	934
GENE.75891	652
GENE.76109	8442
GENE.80864	1868
GENE.31866	1592
GENE.6146	20
GENE.64846	152
GENE.59452	12290
GENE.28527	504
GENE.59247	268
GENE.18390	2064
GENE.39780	102
GENE.50440	7534
GENE.46837	752
GENE.35527	18
GENE.73393	34
GENE.17283	9814
GENE.48	166
GENE.43231	36
GENE.67364	2548
GENE.18281	860
GENE.50648	1824
GENE.57556	458
GENE.25760	1992
GENE.85795	7702
GENE.65751	1724
GENE.21104	818
GENE.64400	578
GENE.48515	9272
GENE.10458	2636
GENE.59696	576
GENE.4909	2702
GENE.83076	1902
GENE.14128	472
GENE.8555	1664
GENE.25490	2936
GENE.20657	50
GENE.70297	1430
GENE.3408	1722
GENE.45442	4648
GENE.67734	1046
GENE.26637	664
GENE.75806	11744
GENE.34272	8
GENE.31327	4184
GENE.59479	186
GENE.77604	4414
GENE.32520	254
GENE.40534	210
GENE.73275	406
GENE.18651	17304
GENE.80880	1706
GENE.16769	318
GENE.34222	1014
GENE.76031	5050
GENE.82633	210
GENE.86402	286
GENE.50787	62
GENE.26703	3686
GENE.68058	326
GENE.36009	13616
GENE.35416	464
GENE.52508	442
GENE.2633	2282
GENE.48785	4288
GENE.52306	258
GENE.86833	1356
GENE.39621	1392
GENE.35217	674
GENE.65555	10
GENE.43499	2552
GENE.72534	288
GENE.38738	20
GENE.18481	26568
GENE.81870	282
GENE.83742	374
GENE.69478	1628
GENE.38293	434
GENE.17972	152
GENE.51657	64
GENE.29007	22
GENE.20467	524
GENE.56071	212
GENE.35129	2944
GENE.71885	424
GENE.42289	2074
GENE.58222	1160
GENE.33768	2276
GENE.67704	264
GENE.61145	118
GENE.65541	2648
GENE.5891	16974
GENE.55551	496
GENE.47644	42
GENE.27107	4338
GENE.60149	1362
GENE.43914	3294
GENE.45013	1408
GENE.5017	992
GENE.51618	622
GENE.64481	264
GENE.4210	214
GENE.68548	854
GENE.3670	40
GENE.8806	480
GENE.25744	14
GENE.15216	1474
GENE.32923	946
GENE.59096	3244
GENE.44270	1572
GENE.56688	2754
GENE.38842	2032
GENE.50308	2266
GENE.71023	834
GENE.59493	2486
GENE.27970	1710
GENE.66534	198
GENE.39825	6
GENE.39034	454
GENE.14614	780
GENE.19789	166
GENE.12414	568
GENE.40573	472
GENE.9436	138
GENE.17167	512
GENE.29943	34
GENE.47330	1196
GENE.35730	106
GENE.74436	634
GENE.3624	4212
GENE.44269	1504
GENE.71904	3744
GENE.71696	1710
GENE.9914	592
GENE.8112	154
GENE.7088	2980
GENE.60967	460
GENE.3631	3778
GENE.71373	2234
GENE.50362	4086
GENE.14730	70
GENE.51884	278
GENE.50279	96
GENE.79855	56
GENE.41053	768
GENE.71341	1754
GENE.75101	158
GENE.3505	310
GENE.87001	556
GENE.82104	1136
GENE.11693	438
GENE.51366	858
GENE.67678	84
GENE.70237	426
GENE.619	8
GENE.47619	2180
GENE.70820	5796
GENE.59885	998
GENE.64012	40
GENE.38919	2026
GENE.70232	52
GENE.45390	52
GENE.11023	410
GENE.76702	3916
GENE.65010	248
GENE.15332	524
GENE.36338	586
GENE.82866	4562
GENE.64184	576
GENE.8861	112
GENE.86553	2120
GENE.34909	984
GENE.45415	5198
GENE.42267	3296
GENE.55674	684
GENE.3974	14602
GENE.83277	1776
GENE.85118	180
GENE.40090	230
GENE.38625	1250
GENE.65036	26
GENE.52896	968
GENE.29801	600
GENE.38792	28
GENE.44178	3616
GENE.49717	1726
GENE.60137	684
GENE.11327	308
GENE.78871	42
GENE.39356	506
GENE.22999	5236
GENE.42579	504
GENE.44298	368
GENE.46250	170
GENE.63553	488
GENE.11221	966
GENE.38374	1836
GENE.38035	5942
GENE.45308	3240
GENE.4700	328
GENE.22114	752
GENE.22600	16
GENE.68143	4362
GENE.15786	4076
GENE.57564	1114
GENE.29980	3822
GENE.22639	506
GENE.80836	360
GENE.7637	322
GENE.32027	2482
GENE.33748	1622
GENE.82167	506
GENE.80540	610
GENE.60177	26
GENE.60753	176
GENE.18149	1182
GENE.18198	188
GENE.18616	528
GENE.70219	790
GENE.79093	122
GENE.24027	2914
GENE.83229	86
GENE.55768	176
GENE.78607	1404
GENE.25584	3228
GENE.15956	382
GENE.5101	1456
GENE.1267	38
GENE.43640	840
GENE.58011	592
GENE.4232	5798
GENE.27096	4296
GENE.48415	784
GENE.40322	1764
GENE.40066	886
GENE.55482	60
GENE.20178	622
GENE.24508	328
GENE.34305	792
GENE.23743	4278
GENE.68306	424
GENE.3182	5604
GENE.68302	582
GENE.54814	94
GENE.36102	1116
GENE.80933	8798
GENE.45844	44
GENE.43891	194
GENE.43616	2568
GENE.28131	2860
GENE.70343	36
GENE.41909	780
GENE.70888	1680
GENE.3784	4936
GENE.6832	92
GENE.18504	240
GENE.34970	1220
GENE.76123	678
GENE.9918	794
GENE.36293	1118
GENE.81644	56
GENE.53494	92
GENE.7118	1272
GENE.34753	10378
GENE.61245	298
GENE.39048	278
GENE.64920	2888
GENE.78900	776
GENE.28233	3932
GENE.23647	1132
GENE.7667	1148
GENE.80539	686
GENE.5309	588
GENE.29854	1078
GENE.1401	1054
GENE.83486	574
GENE.65925	2166
GENE.3892	144
GENE.56116	2036
GENE.82364	200
GENE.38106	5030
GENE.65991	1436
GENE.13748	542
GENE.45404	440
GENE.18845	4252
GENE.59802	830
GENE.10711	54
GENE.59203	80
GENE.77965	1510
GENE.70645	340
GENE.78798	130
GENE.16736	1070
GENE.1496	4094
GENE.58749	1210
GENE.27166	4836
GENE.10793	1412
GENE.66236	384
GENE.74302	15084
GENE.46230	272
GENE.77758	604
GENE.46109	4012
GENE.84956	1918
GENE.24472	430
GENE.84014	4334
GENE.17143	16
GENE.16499	892
GENE.37902	56
GENE.71948	9130
GENE.73725	3234
GENE.47392	7640
GENE.79864	956
GENE.49914	314
GENE.84449	1026
GENE.63765	694
GENE.5394	34
GENE.17061	12
GENE.57287	588
GENE.14473	5074
GENE.30570	2218
GENE.18473	7966
GENE.6222	10426
GENE.86440	834
GENE.54772	688
GENE.64258	950
GENE.72384	470
GENE.72924	372
GENE.1445	2566
GENE.62741	582
GENE.74589	2214
GENE.64986	774
GENE.28024	926
GENE.13717	712
GENE.67950	250
GENE.80691	856
GENE.42925	14444
GENE.70067	1636
GENE.31792	1538
GENE.27386	1988
GENE.36098	582
GENE.85894	554
GENE.70803	404
GENE.57965	8892
GENE.59851	140
GENE.79154	636
GENE.31733	1216
GENE.41588	856
GENE.71826	590
GENE.43069	882
GENE.81445	2182
GENE.15738	86
GENE.58474	166
GENE.32062	38
GENE.45630	464
GENE.36465	2522
GENE.85957	1606
GENE.52030	634
GENE.25803	1928
GENE.16645	5326
GENE.82055	274
GENE.60772	278
GENE.6954	134
GENE.63635	184
GENE.24069	284
GENE.50672	120
GENE.81718	462
GENE.13465	136
GENE.21757	570
GENE.19294	19230
GENE.6930	200
GENE.11916	64
GENE.52278	402
GENE.62423	116
GENE.55129	3010
GENE.85816	358
GENE.24822	1050
GENE.20634	1854
GENE.63078	13792
GENE.52933	24
GENE.57254	4918
GENE.61605	154
GENE.71045	3810
GENE.62235	4008
GENE.9788	120
GENE.58175	2418
GENE.31223	2930
GENE.17688	2188
GENE.70005	580
GENE.76131	578
GENE.25301	320
GENE.80432	168
GENE.1588	172
GENE.61038	1032
GENE.81063	588
GENE.16939	4438
GENE.95	18
GENE.51478	8
GENE.59613	1078
GENE.46534	120
GENE.48428	562
GENE.54522	1602
GENE.7386	5952
GENE.33789	154
GENE.22857	328
GENE.79831	6346
GENE.64998	34
GENE.11759	1218
GENE.36226	1064
GENE.10985	6574
GENE.22184	128
GENE.14963	8880
GENE.49685	1722
GENE.53010	324
GENE.29324	1584
GENE.77017	2120
GENE.42423	236
GENE.42781	112
GENE.5652	2196
GENE.33498	188
GENE.77653	4940
GENE.65964	12856
GENE.24446	120
GENE.27308	168
GENE.72971	926
GENE.9603	266
GENE.73464	6252
GENE.32837	454
GENE.3749	296
GENE.57242	282
GENE.35477	106
GENE.41150	848
GENE.44374	1858
GENE.41979	166
GENE.43869	512
GENE.64770	1370
GENE.24169	8010
GENE.64593	5480
GENE.44056	870
GENE.25109	110
GENE.86758	646
GENE.85572	3726
GENE.17468	3044
GENE.7377	14
GENE.81136	290
GENE.48561	106
GENE.27847	2314
GENE.86115	124
GENE.46166	224
GENE.18821	2954
GENE.58677	10472
GENE.23657	62
GENE.10810	66
GENE.83824	124
GENE.29035	310
GENE.58726	362
GENE.24695	86
GENE.21723	56
GENE.53487	76
GENE.80591	484
GENE.39052	1608
GENE.26665	4960
GENE.17765	3224
GENE.41403	122
GENE.17036	52
GENE.50110	1790
GENE.21064	1198
GENE.76498	28
GENE.78693	246
GENE.57036	450
GENE.79278	382
GENE.4018	122
GENE.27197	72
GENE.49108	190
GENE.57168	576
GENE.67672	1076
GENE.21141	112
GENE.9185	234
GENE.43778	1160
GENE.77015	254
GENE.2860	172
GENE.81995	24
GENE.48206	1472
GENE.84482	576
GENE.70394	46
GENE.287	6774
GENE.77597	800
GENE.181	2986
GENE.84278	1940
GENE.20339	1470
GENE.81604	1858
GENE.3628	1076
GENE.56672	614
GENE.12695	2152
GENE.80738	1320
GENE.87419	1622
GENE.81865	3330
GENE.127	794
GENE.27875	994
GENE.57007	2224
GENE.70335	3308
GENE.25885	376
GENE.74739	2166
GENE.60682	314
GENE.460	936
GENE.19973	3146
GENE.54025	2334
GENE.31872	498
GENE.86261	72
GENE.60812	168
GENE.5773	318
GENE.2238	2582
GENE.36703	1062
GENE.30513	8
GENE.84687	1972
GENE.58778	70
GENE.30357	112
GENE.10224	392
GENE.85700	194
GENE.57512	598
GENE.54450	768
GENE.61141	30
GENE.21419	576
GENE.39598	1476
GENE.84472	48
GENE.22933	452
GENE.76636	2004
GENE.83316	5944
GENE.34213	1368
GENE.28779	668
GENE.83923	3804
GENE.29244	1016
GENE.38287	2214
GENE.38714	1194
GENE.57533	304
GENE.26598	1144
GENE.4613	18
GENE.86139	1406
GENE.8712	24
GENE.27469	7000
GENE.17941	3490
GENE.51970	204
GENE.80187	1970
GENE.73834	1148
GENE.48863	536
GENE.82197	102
GENE.87558	410
GENE.61673	1402
GENE.84071	100
GENE.47744	48
GENE.38604	1328
GENE.18655	38
GENE.36564	54
GENE.13593	120
GENE.72918	178
GENE.77202	5040
GENE.61651	212
GENE.73814	206
GENE.53097	2970
GENE.5013	576
GENE.56638	218
GENE.23004	2378
GENE.86785	574
GENE.67729	1352
GENE.40141	922
GENE.4507	1936
GENE.61949	17234
GENE.19814	4504
GENE.45167	1010
GENE.69201	1988
GENE.33065	842
GENE.17530	950
GENE.50396	490
GENE.22920	160
GENE.80225	116
GENE.63067	1228
GENE.65264	2574
GENE.85498	724
GENE.52562	2096
GENE.46621	14
GENE.43842	5430
GENE.79468	4492
GENE.39360	1296
GENE.53675	488
GENE.63422	606
GENE.3347	164
GENE.78493	212
GENE.16065	330
GENE.77020	226
GENE.50423	858
GENE.62613	748
GENE.48859	92
GENE.13349	66
GENE.7325	254
GENE.25625	1928
GENE.17588	132
GENE.10832	114
GENE.51073	680
GENE.75108	250
GENE.26353	890
GENE.31375	1502
GENE.29336	814
GENE.66601	336
GENE.57999	542
GENE.13350	602
GENE.39760	1708
GENE.4615	950
GENE.12300	754
GENE.14830	1948
GENE.36756	398
GENE.26657	198
GENE.27139	100
GENE.86628	1938
GENE.7752	3362
GENE.6789	878
GENE.49361	1038
GENE.7769	158
GENE.3875	2110
GENE.49753	1180
GENE.57647	9740
GENE.45018	726
GENE.66896	4134
GENE.38430	830
GENE.9473	314
GENE.83809	350
GENE.25186	290
GENE.54836	188
GENE.52099	126
GENE.51485	2500
GENE.12070	220
GENE.30443	316
GENE.52005	1634
GENE.49612	528
GENE.18698	496
GENE.17466	162
GENE.36761	3538
GENE.67417	134
GENE.61356	26
GENE.29476	394
GENE.76583	1984
GENE.23576	1608
GENE.24438	632
GENE.7596	198
GENE.13047	66
GENE.38121	680
GENE.29906	1792
GENE.645	2566
GENE.31875	4
GENE.64407	632
GENE.15377	1268
GENE.75178	212
GENE.86679	3764
GENE.957	524
GENE.71710	100
GENE.27939	478
GENE.31252	4480
GENE.21317	2020
GENE.19745	5858
GENE.4059	26
GENE.68728	230
GENE.86663	1024
GENE.2680	282
GENE.28077	1042
GENE.6389	1262
GENE.17715	114
GENE.65519	110
GENE.11813	1142
GENE.80663	1246
GENE.65853	130
GENE.21746	4898
GENE.70717	3462
GENE.17326	1188
GENE.18994	822
GENE.22474	18
GENE.10582	1726
GENE.65385	878
GENE.8268	90
GENE.67615	3258
GENE.28124	590
GENE.57553	20
GENE.43791	434
GENE.4644	1806
GENE.77954	582
GENE.52326	1016
GENE.1379	13172
GENE.33363	448
GENE.82139	5920
GENE.87364	416
GENE.20065	778
GENE.1253	542
GENE.43459	4178
GENE.807	1354
GENE.53180	1098
GENE.36371	13994
GENE.79370	1440
GENE.5484	608
GENE.12283	832
GENE.54537	346
GENE.55034	1216
GENE.49148	324
GENE.79441	956
GENE.58257	904
GENE.35040	528
GENE.68459	2204
GENE.68779	66
GENE.83099	3084
GENE.42412	790
GENE.54606	736
GENE.66063	444
GENE.61319	776
GENE.68287	1276
GENE.33565	22
GENE.26028	102
GENE.7412	1396
GENE.60308	100
GENE.77564	5998
GENE.77871	1322
GENE.41110	700
GENE.44481	1840
GENE.73797	43900
GENE.42263	38
GENE.57363	458
GENE.53901	2674
GENE.12507	68
GENE.9380	108
GENE.63869	1496
GENE.77590	678
GENE.63477	1676
GENE.57772	326
GENE.72853	366
GENE.74715	546
GENE.29084	1174
GENE.7559	3370
GENE.60572	296
GENE.60666	862
GENE.9361	1372
GENE.79622	9160
GENE.23442	434
GENE.19558	1210
GENE.20588	552
GENE.9498	338
GENE.6358	144
GENE.22618	838
GENE.78673	3262
GENE.8071	2404
GENE.15252	1594
GENE.34583	2148
GENE.12693	1216
GENE.37756	690
GENE.78885	744
GENE.2511	30
GENE.56787	10986
GENE.36965	3646
GENE.66045	826
GENE.47356	104
GENE.75168	28
GENE.40451	240
GENE.50747	2132
GENE.59080	11640
GENE.66186	1314
GENE.63895	970
GENE.52892	1072
GENE.53648	124
GENE.38734	662
GENE.69016	988
GENE.69850	552
GENE.34056	764
GENE.10258	884
GENE.35948	1980
GENE.32757	726
GENE.82780	228
GENE.14673	7238
GENE.33386	1070
GENE.48669	86
GENE.52305	436
GENE.34463	1632
GENE.22165	1400
GENE.27420	1158
GENE.67154	724
GENE.57492	478
GENE.10163	122
GENE.72672	344
GENE.72138	1098
GENE.81913	90
GENE.84916	170
GENE.75359	974
GENE.45340	8828
GENE.44984	928
GENE.53989	3088
GENE.58755	758
GENE.47021	250
GENE.68315	950
GENE.15394	910
GENE.85469	494
GENE.41615	872
GENE.80978	2324
GENE.55201	2940
GENE.16567	356
GENE.62151	1560
GENE.40167	36
GENE.43901	1506
GENE.5140	2966
GENE.79724	30
GENE.59272	638
GENE.1724	1770
GENE.86051	1000
GENE.84250	382
GENE.25193	80
GENE.82151	518
GENE.3420	798
GENE.27024	2182
GENE.12526	6428
GENE.67401	380
GENE.2085	14
GENE.86698	110
GENE.48154	7868
GENE.60417	252
GENE.41583	1308
GENE.9920	794
GENE.2529	100
GENE.14560	5416
GENE.69922	1026
GENE.58283	208
GENE.3166	720
GENE.16256	1518
GENE.11379	558
GENE.76166	4686
GENE.55436	1284
GENE.79492	426
GENE.55477	410
GENE.69266	6404
GENE.65334	3828
GENE.24574	1224
GENE.65823	134
GENE.20386	588
GENE.949	692
GENE.45141	1174
GENE.78266	474
GENE.45791	46
GENE.37778	1108
GENE.69292	216
GENE.69753	152
GENE.4005	108
GENE.72907	5678
GENE.55366	6562
GENE.12748	2004
GENE.23039	4244
GENE.78484	872
GENE.21257	680
GENE.36254	1470
GENE.32860	164
GENE.8067	20
GENE.14809	4224
GENE.33452	182
GENE.3106	1218
GENE.35449	868
GENE.39847	722
GENE.20933	592
GENE.83262	3344
GENE.70584	134
GENE.37722	1008
GENE.64811	86
GENE.8833	286
GENE.54983	1858
GENE.49481	648
GENE.76697	312
GENE.85558	784
GENE.27945	610
GENE.60623	174
GENE.40788	16
GENE.8918	1122
GENE.34685	700
GENE.10238	486
GENE.9945	584
GENE.37124	1032
GENE.43419	6066
GENE.20427	94
GENE.59056	17660
GENE.21452	1094
GENE.69111	950
GENE.47548	24
GENE.81730	230
GENE.40866	690
GENE.28698	784
GENE.12753	436
GENE.33928	18
GENE.6312	5280
GENE.30613	1536
GENE.87149	318
GENE.82486	98
GENE.45950	554
GENE.2778	444
GENE.17139	48
GENE.59469	706
GENE.15646	256
GENE.84994	194
GENE.6973	778
GENE.28202	196
GENE.4634	642
GENE.39806	552
GENE.47285	150
GENE.18558	8642
GENE.29092	1646
GENE.7701	452
GENE.62313	924
GENE.30584	34
GENE.54911	1498
GENE.19838	748
GENE.6458	564
GENE.67001	1828
GENE.23471	1628
GENE.60146	296
GENE.58835	88
GENE.41243	166
GENE.43666	482
GENE.5461	118
GENE.12919	1722
GENE.54969	406
GENE.19465	3264
GENE.15162	4064
GENE.84202	2468
GENE.56610	1756
GENE.74490	418
GENE.77541	9906
GENE.58122	42
GENE.18741	5690
GENE.80834	1016
GENE.16543	134
GENE.12757	15506
GENE.50095	834
GENE.56904	856
GENE.55624	3280
GENE.46310	898
GENE.73709	338
GENE.44189	710
GENE.79104	60
GENE.48742	324
GENE.30536	150
GENE.39471	982
GENE.21502	298
GENE.51272	4812
GENE.18081	7416
GENE.73764	192
GENE.76184	8346
GENE.50221	4636
GENE.24815	836
GENE.37478	178
GENE.46775	9790
GENE.47630	526
GENE.71952	1712
GENE.8598	258
GENE.64878	2178
GENE.21542	34
GENE.75416	1492
GENE.65770	70
GENE.48225	10388
GENE.55270	4004
GENE.84517	64
GENE.38706	86
GENE.47739	2304
GENE.22984	266
GENE.82793	5114
GENE.2999	1546
GENE.81946	82
GENE.75906	368
GENE.33108	188
GENE.78655	4022
GENE.84055	340
GENE.34725	1148
GENE.61438	300
GENE.25045	818
GENE.49333	342
GENE.56000	634
GENE.22586	908
GENE.23798	422
GENE.63850	244
GENE.17753	2332
GENE.28481	3168
GENE.19270	2828
GENE.1338	854
GENE.79437	76
GENE.52748	1344
GENE.65290	290
GENE.238	5784
GENE.54690	482
GENE.74561	1582
GENE.70051	586
GENE.19298	694
GENE.25076	678
GENE.9727	230
GENE.65110	4996
GENE.7650	130
GENE.85363	104
GENE.16077	666
GENE.49240	1876
GENE.11162	1446
GENE.47401	2888
GENE.9962	454
GENE.35458	1742
GENE.8989	6808
GENE.29537	16
GENE.37694	522
GENE.31887	762
GENE.49152	584
GENE.74103	836
GENE.26893	1014
GENE.61703	3920
GENE.79612	822
GENE.38086	88
GENE.30698	1066
GENE.42163	332
GENE.57041	1018
GENE.18306	442
GENE.18147	992
GENE.61452	232
GENE.10789	862
GENE.28361	54
GENE.6073	3038
GENE.32303	1368
GENE.84196	272
GENE.70946	484
GENE.19274	670
GENE.43023	10388
GENE.46740	498
GENE.38273	2228
GENE.40702	604
GENE.71316	4002
GENE.72641	686
GENE.53683	656
GENE.12056	234
GENE.26202	794
GENE.42114	284
GENE.33557	2770
GENE.7157	478
GENE.59111	12292
GENE.51778	2
GENE.76427	456
GENE.14080	1020
GENE.8640	1006
GENE.32629	4836
GENE.25	156
GENE.31392	2998
GENE.78237	806
GENE.59904	158
GENE.31998	284
GENE.36047	474
GENE.40460	738
GENE.33932	44
GENE.15277	1590
GENE.82936	1320
GENE.66762	1866
GENE.29515	616
GENE.28160	1402
GENE.14714	678
GENE.19823	510
GENE.59371	298
GENE.48065	90
GENE.77620	1990
GENE.76441	2590
GENE.58340	344
GENE.31930	440
GENE.17800	242
GENE.35829	4920
GENE.85099	498
GENE.29202	726
GENE.49301	214
GENE.82770	538
GENE.23501	13372
GENE.12792	8724
GENE.43730	198
GENE.317	558
GENE.72223	310
GENE.39552	156
GENE.71386	444
GENE.12651	134
GENE.48661	148
GENE.45505	1380
GENE.55904	272
GENE.32992	368
GENE.60162	540
GENE.60853	1344
GENE.51198	4504
GENE.25685	4246
GENE.53780	80
GENE.62991	538
GENE.47279	6658
GENE.48816	210
GENE.6274	1510
GENE.76172	138
GENE.44146	1730
GENE.20582	354
GENE.53190	404
GENE.2675	254
GENE.59353	1900
GENE.51872	524
GENE.32431	230
GENE.84108	27260
GENE.51069	1518
GENE.9114	5618
GENE.44934	222
GENE.85671	330
GENE.31642	5194
GENE.71545	256
GENE.32190	3640
GENE.324	1358
GENE.76628	34
GENE.51160	4592
GENE.86965	4
GENE.80301	5140
GENE.33704	1070
GENE.87124	160
GENE.24422	6414
GENE.85889	388
GENE.76255	384
GENE.25538	1454
GENE.73553	236
GENE.74565	170
GENE.53314	5538
GENE.38701	1670
GENE.44701	150
GENE.9031	226
GENE.23562	330
GENE.14229	372
GENE.2020	564
GENE.55783	258
GENE.51924	3644
GENE.66029	46
GENE.32678	1522
GENE.8571	44
GENE.33824	302
GENE.590	10270
GENE.29997	962
GENE.49258	5014
GENE.9586	870
GENE.35447	2258
GENE.8331	890
GENE.71209	68
GENE.46881	280
GENE.56718	26
GENE.7582	6928
GENE.42990	1908
GENE.35929	2068
GENE.53524	66
GENE.51550	5728
GENE.16993	728
GENE.57560	2514
GENE.71786	1594
GENE.56472	2256
GENE.71933	11646
GENE.73203	334
GENE.47470	168
GENE.10645	1378
GENE.50486	302
GENE.81198	1064
GENE.11717	42
GENE.46820	1874
GENE.11548	1310
GENE.31172	556
GENE.17498	598
GENE.32390	710
GENE.57601	960
GENE.70346	870
GENE.63372	2254
GENE.16745	848
GENE.79515	2666
GENE.16872	4112
GENE.53660	1836
GENE.45359	1342
GENE.78949	390
GENE.73642	510
GENE.71190	1068
GENE.29719	678
GENE.61849	620
GENE.18680	1900
GENE.10412	314
GENE.61493	1650
GENE.34353	532
GENE.20742	68
GENE.60612	578
GENE.11079	342
GENE.150	1342
GENE.66437	1072
GENE.41418	2048
GENE.8229	302
GENE.33300	50
GENE.13789	2804
GENE.56145	84
GENE.44043	20
GENE.75245	6828
GENE.80069	202
GENE.57389	200
GENE.38173	146
GENE.37889	1112
GENE.47104	7380
GENE.79764	262
GENE.18765	21266
GENE.40273	188
GENE.2509	870
GENE.73487	620
GENE.11199	1198
GENE.29334	202
GENE.68420	4088
GENE.8742	6376
GENE.5996	4256
GENE.53690	44
GENE.5623	584
GENE.79883	3634
GENE.27358	418
GENE.39422	932
GENE.69497	206
GENE.75061	1426
GENE.85995	2850
GENE.81167	14
GENE.66292	472
GENE.24355	164
GENE.823	2368
GENE.38530	1682
GENE.83415	3980
GENE.79262	2206
GENE.52034	1292
GENE.66947	7424
GENE.53072	206
GENE.48317	714
GENE.54596	30
GENE.23584	28
GENE.8622	888
