gene	CNT
GENE.69534	7636
GENE.59988	8130
GENE.79151	16344
GENE.86550	12762
GENE.38948	38092
GENE.23573	1682
GENE.65050	192
GENE.54035	210
GENE.25936	359966
GENE.55308	2522
GENE.72969	2250
GENE.403	25312
GENE.41515	3138
GENE.66369	320
GENE.74308	39768
GENE.39269	6494
GENE.54564	28074
GENE.18021	2422
GENE.56717	26
GENE.68453	19030
GENE.71275	340
GENE.67663	2940
GENE.25672	9154
GENE.68498	190
GENE.47798	206948
GENE.64699	57732
GENE.41503	41970
GENE.39281	74160
GENE.50439	144712
GENE.13230	4850
GENE.86093	356
GENE.20416	562
GENE.19719	762
GENE.12034	456
GENE.83454	3930
GENE.5797	26410
GENE.15077	2
GENE.54201	6700
GENE.76661	26
GENE.121	21282
GENE.18978	2060
GENE.49788	1466
GENE.17209	1814
GENE.3607	3062
GENE.60331	2920
GENE.77487	20318
GENE.61060	72
GENE.27757	2878
GENE.58441	1294
GENE.51476	9428
GENE.10694	9034
GENE.66997	250592
GENE.68028	42636
GENE.57313	1610
GENE.16829	40168
GENE.59830	171844
GENE.42394	24682
GENE.20127	4856
GENE.76273	2312
GENE.13650	110360
GENE.27821	5492
GENE.17174	796
GENE.42469	52928
GENE.32582	1440
GENE.1500	2706
GENE.16717	207824
GENE.71741	2074
GENE.37673	4470
GENE.57741	1598
GENE.41823	53502
GENE.74915	1762
GENE.65768	119828
GENE.18185	88174
GENE.71577	9856
GENE.13330	9330
GENE.81874	78398
GENE.40816	1784
GENE.1259	24
GENE.6153	50810
GENE.15832	16456
GENE.61346	195648
GENE.42256	67688
GENE.27471	4436
GENE.77982	240
GENE.22793	188
GENE.63585	528
GENE.6771	84716
GENE.19720	2890
GENE.25855	44260
GENE.49376	3868
GENE.539	28600
GENE.81801	13114
GENE.59091	59688
GENE.86834	4360
GENE.22593	6442
GENE.3457	4602
GENE.922	30652
GENE.21247	4700
GENE.15452	157514
GENE.22265	8370
GENE.84178	8852
GENE.33242	16286
GENE.23880	262
GENE.76206	11698
GENE.54076	4468
GENE.33870	166240
GENE.64512	24
GENE.34363	21704
GENE.46292	5978
GENE.54824	195362
GENE.14110	3150
GENE.48972	1742
GENE.78758	2224
GENE.6034	1356
GENE.78695	1338
GENE.60254	1262
GENE.71198	3710
GENE.18055	6510
GENE.23050	3488
GENE.37183	13576
GENE.11134	67480
GENE.13686	3382
GENE.47385	468
GENE.3242	45592
GENE.20731	413710
GENE.6084	22006
GENE.1145	3484
GENE.15444	10928
GENE.57430	608
GENE.38356	59342
GENE.51811	742
GENE.77001	14286
GENE.70595	28088
GENE.3019	804
GENE.49519	6454
GENE.51564	1058
GENE.29370	840
GENE.10294	4734
GENE.1891	668
GENE.53038	3018
GENE.85195	372
GENE.77944	672
GENE.2219	1376
GENE.36524	198548
GENE.51543	6300
GENE.21487	8106
GENE.62620	30214
GENE.47675	6962
GENE.7352	7058
GENE.50701	235802
GENE.43677	146
GENE.64443	1068
GENE.73517	2772
GENE.83311	8528
GENE.69700	4986
GENE.59266	988
GENE.65358	89756
GENE.34603	11670
GENE.10519	6766
GENE.8647	240
GENE.75290	1868
GENE.30312	196254
GENE.38193	6108
GENE.44386	260
GENE.80088	26944
GENE.27639	6894
GENE.28229	3140
GENE.67190	28510
GENE.67795	960
GENE.41564	32946
GENE.27543	123608
GENE.33215	21020
GENE.11397	1468
GENE.32947	5078
GENE.81662	25930
GENE.7613	752
GENE.1185	254
GENE.62385	958
GENE.62769	5970
GENE.58434	104660
GENE.15030	31778
GENE.42550	1866
GENE.45536	44788
GENE.26974	52996
GENE.53958	2158
GENE.9249	6410
GENE.29026	626
GENE.65534	6616
GENE.47	2592
GENE.8177	304
GENE.40286	63214
GENE.50724	35012
GENE.77154	48298
GENE.62594	1358
GENE.71558	122644
GENE.76493	264
GENE.51471	586
GENE.24359	394
GENE.2320	35910
GENE.27671	1980
GENE.23084	736
GENE.23658	1226
GENE.85914	77206
GENE.18951	122800
GENE.85167	92888
GENE.53945	7494
GENE.75890	2288
GENE.58193	2122
GENE.29270	1018
GENE.54430	3162
GENE.77845	4222
GENE.75272	538
GENE.303	17338
GENE.47309	11610
GENE.22397	64
GENE.48220	174
GENE.86607	3882
GENE.17205	215378
GENE.14321	19090
GENE.22579	3504
GENE.58950	20956
GENE.30133	4976
GENE.29392	248
GENE.29793	30870
GENE.699	51400
GENE.71763	8846
GENE.4253	99246
GENE.45460	1876
GENE.60143	2948
GENE.84960	56356
GENE.72353	21134
GENE.62314	4254
GENE.12581	1122
GENE.71844	28310
GENE.52700	1510
GENE.66075	173514
GENE.59538	125498
GENE.68197	7086
GENE.28108	29188
GENE.46202	58620
GENE.11493	3364
GENE.72235	38706
GENE.50315	38660
GENE.45407	2266
GENE.36015	105508
GENE.61237	2640
GENE.12345	2808
GENE.38227	698
GENE.21517	3192
GENE.86822	26718
GENE.87086	96770
GENE.63364	1154
GENE.35743	15822
GENE.66270	86052
GENE.86772	9682
GENE.5942	47394
GENE.1138	49382
GENE.62073	17810
GENE.15662	344
GENE.44373	96288
GENE.57638	3482
GENE.58891	48294
GENE.59915	106
GENE.72101	15802
GENE.34183	120
GENE.81808	151908
GENE.6719	2612
GENE.69239	93284
GENE.82091	340
GENE.41879	1152
GENE.50489	454
GENE.76854	738
GENE.78125	8534
GENE.64776	256
GENE.45757	732
GENE.51277	18236
GENE.27093	16362
GENE.65516	512
GENE.82163	8706
GENE.64532	1098
GENE.38292	282
GENE.72060	11300
GENE.16472	6828
GENE.24238	7074
GENE.28059	71486
GENE.57276	25976
GENE.46808	115040
GENE.50918	204564
GENE.82391	107544
GENE.24015	29108
GENE.21423	28
GENE.82025	3154
GENE.31897	130324
GENE.67260	1570
GENE.76560	5116
GENE.71109	85928
GENE.8228	222
GENE.58606	2186
GENE.50620	199534
GENE.8298	4888
GENE.26874	3054
GENE.62932	6556
GENE.30182	4874
GENE.57008	134648
GENE.48189	44
GENE.64509	2194
GENE.11847	6642
GENE.85494	61828
GENE.32538	402
GENE.57596	59828
GENE.51248	1098
GENE.34223	1948
GENE.39898	5548
GENE.20265	15684
GENE.84945	2880
GENE.26515	241336
GENE.6569	2518
GENE.40587	3448
GENE.5643	141338
GENE.17996	8558
GENE.6541	2300
GENE.28721	128
GENE.85571	10354
GENE.86657	1782
GENE.31504	121498
GENE.65003	592
GENE.83423	3304
GENE.34744	230878
GENE.50104	496
GENE.29934	720
GENE.42054	4668
GENE.32069	11066
GENE.5899	323328
GENE.14273	3298
GENE.3737	3876
GENE.29891	2756
GENE.46348	9856
GENE.48337	231038
GENE.27746	2076
GENE.18237	26672
GENE.35319	12110
GENE.66871	47670
GENE.29459	4308
GENE.82446	610
GENE.75559	16452
GENE.19374	1310
GENE.39878	1262
GENE.80524	888
GENE.25990	696626
GENE.40940	46740
GENE.87255	25294
GENE.47322	64360
GENE.37004	564
GENE.47951	988
GENE.81037	7406
GENE.28838	101458
GENE.77106	1558
GENE.66918	283032
GENE.25824	94694
GENE.56561	39976
GENE.78474	111420
GENE.39012	1360
GENE.80312	60190
GENE.50837	68312
GENE.69193	460
GENE.73350	1450
GENE.29168	11422
GENE.60944	822
GENE.71019	1270
GENE.6459	18604
GENE.25386	67458
GENE.71703	31082
GENE.19866	6320
GENE.51381	2754
GENE.30466	170520
GENE.20173	6982
GENE.77289	96980
GENE.52394	592
GENE.6581	5330
GENE.46551	391714
GENE.49692	6484
GENE.52832	1256
GENE.69918	12592
GENE.67206	424666
GENE.20953	2018
GENE.37380	628
GENE.43366	51706
GENE.2487	4058
GENE.16654	1562
GENE.35528	2946
GENE.24993	162
GENE.71324	3866
GENE.40719	14836
GENE.43531	1156
GENE.60089	810
GENE.33026	436
GENE.59631	1644
GENE.21505	33360
GENE.79438	4962
GENE.58555	39130
GENE.75099	516
GENE.66374	434
GENE.15096	2656
GENE.52006	12848
GENE.77664	3752
GENE.27126	16768
GENE.47640	56642
GENE.86079	4850
GENE.83182	9344
GENE.31238	21064
GENE.56500	146530
GENE.6174	102664
GENE.59695	7050
GENE.59707	594
GENE.2473	62656
GENE.86480	1732
GENE.3357	214490
GENE.86230	3906
GENE.39535	13754
GENE.29423	2382
GENE.79889	138214
GENE.52639	2978
GENE.27338	269482
GENE.51411	156
GENE.84870	21452
GENE.52998	21916
GENE.32442	43182
GENE.81684	1104
GENE.2541	4078
GENE.37713	15482
GENE.37727	13782
GENE.41197	20836
GENE.75701	40702
GENE.76901	348
GENE.46044	2428
GENE.37407	73528
GENE.11880	40
GENE.38174	1738
GENE.58364	3304
GENE.13671	422
GENE.11926	744
GENE.62199	27378
GENE.74934	35594
GENE.47530	6344
GENE.44006	413082
GENE.1973	3506
GENE.41007	96914
GENE.60050	12862
GENE.82961	780
GENE.61190	7708
GENE.33265	378
GENE.18887	107890
GENE.60529	46876
GENE.56148	3306
GENE.25146	2530
GENE.31837	266464
GENE.54833	1596
GENE.18371	13890
GENE.34031	1982
GENE.81449	27844
GENE.64847	31698
GENE.55110	48692
GENE.15422	8266
GENE.20347	2382
GENE.79211	2172
GENE.70993	151656
GENE.62809	6330
GENE.37297	5916
GENE.36853	21078
GENE.10346	4498
GENE.62309	8692
GENE.42843	1372
GENE.20275	8292
GENE.85739	139434
GENE.76794	50714
GENE.86433	11292
GENE.43120	2760
GENE.67912	28448
GENE.48506	760
GENE.26405	72660
GENE.26638	38120
GENE.84347	1500
GENE.74008	41046
GENE.39678	7424
GENE.18241	4158
GENE.7059	20322
GENE.44654	1990
GENE.21307	7104
GENE.69245	300
GENE.43230	221502
GENE.64783	1680
GENE.54893	4752
GENE.38032	180896
GENE.56234	6296
GENE.6668	48
GENE.52342	536
GENE.31702	43526
GENE.12850	13074
GENE.46154	10270
GENE.42772	8578
GENE.76654	34696
GENE.9106	171618
GENE.11563	50332
GENE.5701	4698
GENE.28138	1516
GENE.26479	12456
GENE.63498	1584
GENE.43078	506
GENE.42708	60
GENE.29006	5750
GENE.75595	936
GENE.17853	23764
GENE.77789	88
GENE.68775	180
GENE.951	4020
GENE.46285	18098
GENE.70180	492
GENE.81990	47482
GENE.44943	79832
GENE.21470	3682
GENE.69855	5182
GENE.11259	128
GENE.62184	75864
GENE.43817	3264
GENE.33230	80644
GENE.17482	9448
GENE.48484	478
GENE.65363	1314
GENE.48862	41010
GENE.37023	1444
GENE.62612	836
GENE.25438	10364
GENE.52517	4704
GENE.48226	2034
GENE.82586	4086
GENE.69421	137016
GENE.43332	7970
GENE.51986	12014
GENE.51600	23884
GENE.66925	21260
GENE.68593	11090
GENE.64765	4250
GENE.6093	144188
GENE.3480	287558
GENE.74778	4104
GENE.58463	17914
GENE.22512	1362
GENE.21043	24
GENE.18835	5806
GENE.50241	19756
GENE.86738	8962
GENE.78842	20456
GENE.57209	2740
GENE.53990	4070
GENE.48326	5126
GENE.26181	5922
GENE.32362	1378
GENE.8362	3420
GENE.33064	2086
GENE.53429	41810
GENE.59903	31110
GENE.65411	1438
GENE.39683	22078
GENE.72662	3072
GENE.57641	522
GENE.62921	1902
GENE.24187	71188
GENE.81820	4936
GENE.41067	2906
GENE.60426	30012
GENE.6186	45968
GENE.51074	102956
GENE.56705	1812
GENE.69959	998
GENE.33019	55948
GENE.60854	3446
GENE.65554	1110
GENE.32832	4806
GENE.38284	87230
GENE.48127	4038
GENE.66806	133480
GENE.26816	1598
GENE.61037	124742
GENE.77867	33562
GENE.70380	2158
GENE.12245	22
GENE.67817	428
GENE.63279	9284
GENE.42043	25044
GENE.5373	174294
GENE.16087	40390
GENE.60966	146
GENE.28128	32114
GENE.71982	91500
GENE.67283	5100
GENE.24437	540
GENE.19876	2760
GENE.83984	34612
GENE.4616	4702
GENE.58072	2208
GENE.24553	32356
GENE.77366	5064
GENE.67556	52190
GENE.188	10506
GENE.40916	434
GENE.62402	1188
GENE.54164	77246
GENE.20336	5408
GENE.74691	64214
GENE.63904	15394
GENE.36784	3352
GENE.56183	5982
GENE.30757	17014
GENE.26762	3622
GENE.62354	1202
GENE.65571	78898
GENE.34866	650
GENE.78500	5226
GENE.67862	656
GENE.84934	3214
GENE.64652	4270
GENE.27714	22354
GENE.18357	6976
GENE.64549	21016
GENE.32855	3888
GENE.22271	7128
GENE.63019	173530
GENE.70924	44910
GENE.33850	1004
GENE.25653	31470
GENE.49650	67544
GENE.44521	12064
GENE.46506	6034
GENE.66040	1518
GENE.19082	16996
GENE.56490	112
GENE.53156	12950
GENE.19690	3584
GENE.24917	7800
GENE.41113	36914
GENE.83904	2260
GENE.77387	44
GENE.85701	59796
GENE.8064	13446
GENE.49212	77748
GENE.12388	2966
GENE.87513	7006
GENE.32863	9832
GENE.4856	7100
GENE.23425	56
GENE.80942	19798
GENE.20565	4746
GENE.46519	15336
GENE.73259	592
GENE.28207	1176
GENE.80379	78646
GENE.72330	56084
GENE.78098	3818
GENE.23176	744
GENE.16597	8792
GENE.42218	5344
GENE.79307	4514
GENE.59512	58724
GENE.83329	7500
GENE.75498	8066
GENE.41577	63994
GENE.79947	3766
GENE.81551	968
GENE.30535	3634
GENE.33193	7116
GENE.58947	168250
GENE.51722	24
GENE.14834	154
GENE.7774	1270
GENE.4233	13158
GENE.63034	94982
GENE.18882	271572
GENE.74809	53236
GENE.21075	94
GENE.33769	6298
GENE.31184	89166
GENE.25834	1178
GENE.45574	19388
GENE.12696	15958
GENE.8605	3910
GENE.83464	14380
GENE.47416	498
GENE.7601	40952
GENE.46572	6894
GENE.47919	1424
GENE.22938	36
GENE.49360	254750
GENE.70097	38656
GENE.39236	2738
GENE.82324	372
GENE.20169	82
GENE.66145	26850
GENE.30228	5526
GENE.60113	1310
GENE.20383	2972
GENE.75280	141034
GENE.38850	73786
GENE.80424	2386
GENE.38715	1136
GENE.13320	1656
GENE.74242	26358
GENE.55441	86752
GENE.58471	25078
GENE.8762	6604
GENE.15629	8460
GENE.64419	9080
GENE.64125	33834
GENE.54813	39864
GENE.36101	77810
GENE.85054	14278
GENE.65982	2642
GENE.76139	4722
GENE.77014	19008
GENE.69372	155258
GENE.6622	1000
GENE.76941	2874
GENE.26425	158588
GENE.26861	38658
GENE.73392	986
GENE.40514	564
GENE.14862	264
GENE.42966	251020
GENE.45858	2292
GENE.36183	132114
GENE.83044	42162
GENE.61161	992
GENE.83012	6390
GENE.53919	2570
GENE.57419	1908
GENE.37048	52814
GENE.12627	49304
GENE.11026	23112
GENE.36612	1630
GENE.23985	101416
GENE.25784	31654
GENE.66289	230
GENE.86270	7880
GENE.84414	5036
GENE.57461	472
GENE.391	13056
GENE.86711	129924
GENE.76696	2488
GENE.28976	1258
GENE.75869	746
GENE.78561	2440
GENE.10455	6054
GENE.23698	6656
GENE.16420	1126
GENE.15174	6344
GENE.5471	644
GENE.32175	730
GENE.48438	558
GENE.61934	7668
GENE.44579	6326
GENE.10818	3536
GENE.27905	730
GENE.70473	3324
GENE.21457	25366
GENE.23974	21004
GENE.42556	20314
GENE.33619	3518
GENE.51803	9552
GENE.37689	4990
GENE.53116	72684
GENE.16007	3884
GENE.80440	760
GENE.84610	12844
GENE.44660	210
GENE.87025	45372
GENE.71084	63980
GENE.66252	366
GENE.81202	11644
GENE.2412	670
GENE.64348	24730
GENE.10311	4326
GENE.71527	13686
GENE.74547	62754
GENE.20026	6966
GENE.41728	103900
GENE.16548	5750
GENE.53605	48872
GENE.30694	40160
GENE.19227	124280
GENE.40065	1594
GENE.63486	10
GENE.32225	260
GENE.43928	506
GENE.59502	153042
GENE.8241	3388
GENE.62137	2010
GENE.70764	2136
GENE.65113	926
GENE.81967	37884
GENE.75743	59942
GENE.62503	3742
GENE.27434	3852
GENE.51500	8728
GENE.62026	4854
GENE.45099	20652
GENE.61827	1234
GENE.57117	3754
GENE.2121	17618
GENE.50011	2644
GENE.55328	233790
GENE.28904	56620
GENE.12944	38890
GENE.25300	704
GENE.51619	1066
GENE.82237	5712
GENE.11308	3654
GENE.8688	72
GENE.35594	798
GENE.21807	2434
GENE.60567	5076
GENE.79757	44786
GENE.48597	48316
GENE.34252	280
GENE.63938	8638
GENE.71356	60276
GENE.51254	13550
GENE.79681	17592
GENE.50677	233570
GENE.79228	2514
GENE.13400	15398
GENE.46133	3000
GENE.86796	4112
GENE.40522	1094
GENE.66877	4140
GENE.33634	8208
GENE.64499	676
GENE.12312	370
GENE.68588	1436
GENE.71032	10336
GENE.48399	1052
GENE.21236	2916
GENE.47197	5364
GENE.18170	984
GENE.10617	316
GENE.31425	2282
GENE.51185	101568
GENE.54239	2666
GENE.23597	1780
GENE.69687	2846
GENE.3392	126310
GENE.72321	438
GENE.59249	180538
GENE.28957	922
GENE.13077	4398
GENE.24427	3600
GENE.29809	340000
GENE.16793	38
GENE.29096	282
GENE.31780	16158
GENE.39802	44000
GENE.9159	25068
GENE.68699	22282
GENE.29993	2152
GENE.25234	17558
GENE.73059	1448
GENE.77356	108772
GENE.24008	852
GENE.2306	57718
GENE.44497	52192
GENE.59662	109450
GENE.83168	40560
GENE.1803	39194
GENE.75689	81166
GENE.57052	29876
GENE.66856	96122
GENE.23368	23740
GENE.13697	412
GENE.60176	3100
GENE.40439	44
GENE.44830	1468
GENE.75418	2274
GENE.43615	410
GENE.63917	27724
GENE.74972	460
GENE.37808	584
GENE.24970	172268
GENE.8805	27808
GENE.87437	7958
GENE.34754	208338
GENE.70939	48
GENE.22232	6720
GENE.43529	1632
GENE.36463	2266
GENE.7951	2856
GENE.67981	75736
GENE.16952	41200
GENE.46972	7968
GENE.50534	105640
GENE.74406	132302
GENE.57072	84336
GENE.54305	1118
GENE.41301	29016
GENE.32435	34776
GENE.40739	7304
GENE.45597	4694
GENE.43061	5858
GENE.9127	3336
GENE.78441	11032
GENE.58010	3356
GENE.62177	994
GENE.54059	340
GENE.24602	36906
GENE.60246	898
GENE.81301	185010
GENE.32714	24916
GENE.16338	878
GENE.48767	56042
GENE.49408	137184
GENE.44704	8580
GENE.4568	1978
GENE.51716	16238
GENE.37068	19850
GENE.14706	2880
GENE.74361	16036
GENE.69740	1054
GENE.22141	2800
GENE.5809	62790
GENE.20061	4
GENE.22886	43424
GENE.50968	68310
GENE.72383	44252
GENE.6724	1432
GENE.15897	5018
GENE.1783	9450
GENE.20895	398
GENE.15539	2212
GENE.71177	2064
GENE.29286	21850
GENE.64819	9350
GENE.29133	4342
GENE.4605	11150
GENE.22700	16976
GENE.30882	2014
GENE.63815	25888
GENE.60657	20918
GENE.83893	1038
GENE.55984	46356
GENE.84663	24080
GENE.83317	11644
GENE.13099	31030
GENE.50599	86334
GENE.77850	2022
GENE.62515	8418
GENE.55380	3810
GENE.83111	67178
GENE.41508	1716
GENE.80231	320
GENE.29571	2352
GENE.12615	5248
GENE.19144	62598
GENE.67707	162
GENE.56268	878
GENE.76002	12916
GENE.1554	1538
GENE.52573	3390
GENE.64339	28582
GENE.73208	15400
GENE.5900	28278
GENE.68356	144264
GENE.62683	2116
GENE.18570	49204
GENE.76986	19108
GENE.71822	10764
GENE.80596	6104
GENE.62479	7108
GENE.63993	2114
GENE.66623	4156
GENE.50124	508
GENE.78512	492
GENE.81943	48182
GENE.77298	123660
GENE.55561	3138
GENE.10285	18790
GENE.79473	20718
GENE.29955	8248
GENE.40948	71550
GENE.68512	154624
GENE.43349	80650
GENE.78912	7060
GENE.63475	45034
GENE.7808	68016
GENE.67384	3752
GENE.66503	5826
GENE.53166	930
GENE.77538	191768
GENE.33121	8772
GENE.60284	2100
GENE.68554	24682
GENE.28323	12774
GENE.5491	16986
GENE.64251	4420
GENE.58965	666
GENE.20324	3976
GENE.81469	500
GENE.48348	2214
GENE.36618	63840
GENE.2074	15354
GENE.83696	22180
GENE.41015	1214
GENE.3570	3514
GENE.50422	9260
GENE.31021	10844
GENE.23358	1060
GENE.26911	312
GENE.71709	24398
GENE.19185	153656
GENE.10998	12146
GENE.20448	794
GENE.56062	8762
GENE.47789	5606
GENE.43568	2024
GENE.12549	250
GENE.60431	1642
GENE.63533	2068
GENE.76432	3490
GENE.16946	438
GENE.9168	114
GENE.68151	104582
GENE.15245	64224
GENE.31415	3024
GENE.58111	177668
GENE.2255	22240
GENE.596	60378
GENE.34382	65568
GENE.11063	28704
GENE.8736	4348
GENE.6076	14626
GENE.19839	91994
GENE.49098	2034
GENE.239	12962
GENE.6273	4344
GENE.13792	6008
GENE.46707	45324
GENE.41472	2700
GENE.84745	22190
GENE.43109	189196
GENE.58146	352
GENE.81720	6476
GENE.6359	23904
GENE.19275	3340
GENE.50096	5208
GENE.40006	1376
GENE.43951	38896
GENE.77374	105750
GENE.24336	830
GENE.49309	5126
GENE.29362	1262
GENE.79423	279428
GENE.9721	3476
GENE.24944	2596
GENE.47092	26352
GENE.22065	712
GENE.23612	6652
GENE.13662	8256
GENE.73737	2080
GENE.4631	714
GENE.21379	8216
GENE.37607	580
GENE.15725	524
GENE.11443	3322
GENE.15862	21932
GENE.9649	720
GENE.42318	3678
GENE.62145	52500
GENE.62860	66300
GENE.12475	3774
GENE.53968	41190
GENE.23012	3602
GENE.15765	139992
GENE.48636	41966
GENE.34935	2620
GENE.84015	79220
GENE.7103	44012
GENE.83309	77144
GENE.9600	6572
GENE.74871	48168
GENE.30934	57272
GENE.42024	1072
GENE.62656	8626
GENE.28002	232
GENE.23781	1454
GENE.48688	1696
GENE.68973	12512
GENE.2522	16802
GENE.1560	1724
GENE.73761	7782
GENE.8636	690
GENE.66301	460
GENE.46006	5304
GENE.3250	4228
GENE.46813	886
GENE.86324	90750
GENE.3694	5500
GENE.10885	107794
GENE.23502	34994
GENE.43160	7682
GENE.61033	2726
GENE.67870	509952
GENE.38881	3208
GENE.67091	47788
GENE.66122	3798
GENE.29073	25382
GENE.26031	18284
GENE.80304	69128
GENE.28531	5594
GENE.21783	11942
GENE.83131	26540
GENE.4637	57858
GENE.75810	3384
GENE.22480	1098
GENE.56905	4806
GENE.45665	894
GENE.68406	31280
GENE.75871	12388
GENE.55184	18180
GENE.8920	4742
GENE.37170	76
GENE.80630	2274
GENE.18991	143518
GENE.37853	168
GENE.14406	414
GENE.46608	191858
GENE.53194	43006
GENE.47299	6
GENE.50171	109080
GENE.6742	5278
GENE.16546	2118
GENE.80062	4016
GENE.24730	4310
GENE.81739	107884
GENE.10367	510
GENE.7852	1852
GENE.79371	12082
GENE.46244	19986
GENE.59995	2048
GENE.75048	33780
GENE.1124	14564
GENE.5401	50990
GENE.33513	434
GENE.67590	1878
GENE.59055	179136
GENE.8588	15000
GENE.48201	20700
GENE.65712	4314
GENE.12918	207152
GENE.66307	2196
GENE.18742	132576
GENE.75160	8362
GENE.65293	1938
GENE.18259	3602
GENE.25044	9630
GENE.67921	149428
GENE.72755	2358
GENE.33289	87914
GENE.85501	8890
GENE.18828	1432
GENE.43465	17356
GENE.9371	22608
GENE.69309	11088
GENE.19344	868
GENE.10577	31138
GENE.35782	3088
GENE.31480	84470
GENE.36964	18658
GENE.59856	12536
GENE.44639	40960
GENE.75282	1288
GENE.87425	5728
GENE.5162	2232
GENE.18212	33666
GENE.66577	4024
GENE.1706	338
GENE.16436	78100
GENE.20501	534
GENE.8891	1086
GENE.57022	86900
GENE.76721	105678
GENE.63071	134
GENE.51844	11848
GENE.47845	1332
GENE.35931	654
GENE.51568	160
GENE.32745	42258
GENE.29595	92726
GENE.64934	5148
GENE.80154	12276
GENE.25565	8550
GENE.3825	16840
GENE.50224	50
GENE.31604	14992
GENE.61600	284
GENE.12752	16046
GENE.3185	6496
GENE.82673	1502
GENE.23400	1496
GENE.84247	43512
GENE.65325	27422
GENE.12065	172
GENE.83934	3210
GENE.13110	206
GENE.78654	6904
GENE.33935	6908
GENE.79447	1792
GENE.7182	1406
GENE.3848	3150
GENE.32705	110
GENE.26275	562
GENE.56779	2958
GENE.39614	3372
GENE.64085	139954
GENE.70872	181732
GENE.68310	22434
GENE.39732	548
GENE.20840	4126
GENE.46941	2710
GENE.82899	9096
GENE.5020	1130
GENE.25167	2586
GENE.23757	116900
GENE.31931	424
GENE.33628	17142
GENE.81850	17952
GENE.33705	25116
GENE.50453	3822
GENE.20368	7158
GENE.79667	3732
GENE.67333	436
GENE.57016	26
GENE.14557	85086
GENE.14488	79050
GENE.77569	702
GENE.85351	29910
GENE.20729	15394
GENE.1142	2062
GENE.34276	10212
GENE.25313	123290
GENE.22298	118
GENE.77232	3580
GENE.46406	105210
GENE.39176	20
GENE.26527	586
GENE.8846	3146
GENE.4281	16120
GENE.57138	398
GENE.31658	180692
GENE.86716	2516
GENE.7811	42328
GENE.35779	4062
GENE.73932	362
GENE.8577	6156
GENE.86576	152
GENE.38379	58
GENE.9493	168
GENE.5937	163736
GENE.45232	972
GENE.26690	231484
GENE.9406	646
GENE.83491	249932
GENE.72671	65674
GENE.14252	139590
GENE.4871	24460
GENE.76646	2638
GENE.12434	2594
GENE.27956	9014
GENE.32075	1386
GENE.85672	4872
GENE.63868	1382
GENE.56981	10860
GENE.40372	45758
GENE.19206	405576
GENE.48075	26228
GENE.973	1102
GENE.78996	122
GENE.85392	304008
GENE.71042	334
GENE.81569	3772
GENE.81584	1242
GENE.63451	5494
GENE.7972	594
GENE.9266	236
GENE.46229	2316
GENE.11315	762
GENE.40824	73518
GENE.44312	9310
GENE.20149	14176
GENE.15657	70216
GENE.3163	65206
GENE.28400	58856
GENE.69902	1078
GENE.85559	3302
GENE.45990	2828
GENE.20008	1288
GENE.62038	12990
GENE.49155	2724
GENE.74762	688982
GENE.76404	7734
GENE.78393	121412
GENE.55656	8318
GENE.27302	7650
GENE.23704	8816
GENE.12237	184
GENE.35571	7980
GENE.43718	11626
GENE.80199	44478
GENE.14874	22668
GENE.19008	1224
GENE.7037	2796
GENE.76173	18306
GENE.48013	7278
GENE.74451	36788
GENE.72970	1232
GENE.46022	61044
GENE.36836	30302
GENE.48668	7444
GENE.10581	40334
GENE.45377	1736
GENE.64364	3106
GENE.30982	70728
GENE.85834	7972
GENE.11825	1130
GENE.4808	26140
GENE.25912	6946
GENE.5735	1252
GENE.9364	5554
GENE.49022	2498
GENE.9773	630
GENE.8218	3232
GENE.71546	73366
GENE.85576	16734
GENE.20421	7112
GENE.20600	4202
GENE.11011	18964
GENE.53231	281742
GENE.10869	666
GENE.46467	30496
GENE.73543	2868
GENE.21204	3832
GENE.59549	570
GENE.4095	1218
GENE.32167	51014
GENE.26546	72584
GENE.8717	38668
GENE.64169	9372
GENE.41338	656
GENE.42981	66704
GENE.68715	15598
GENE.63133	27082
GENE.20301	12110
GENE.32425	19452
GENE.82656	148292
GENE.78575	12
GENE.52173	330
GENE.26566	85476
GENE.48468	80
GENE.19400	1406
GENE.21833	22136
GENE.57360	8340
GENE.69275	21992
GENE.78051	8350
GENE.12204	42
GENE.36380	106730
GENE.47550	1254
GENE.2848	25998
GENE.38758	6334
GENE.46617	20428
GENE.73800	146190
GENE.74334	120800
GENE.72595	2766
GENE.23186	10656
GENE.58836	1796
GENE.40939	22776
GENE.15755	1046
GENE.52793	5106
GENE.59466	652
GENE.14679	149698
GENE.84086	3234
GENE.34059	574
GENE.56421	7742
GENE.68100	47078
GENE.59972	53070
GENE.84220	2960
GENE.83154	1654
GENE.18645	51598
GENE.13373	21144
GENE.36215	3518
GENE.30242	11556
GENE.39929	23854
GENE.11119	1358
GENE.14354	1912
GENE.33566	2160
GENE.27834	7206
GENE.6355	2722
GENE.57766	11056
GENE.6887	74574
GENE.76521	9206
GENE.3462	57572
GENE.54230	9976
GENE.40335	256
GENE.30806	3468
GENE.866	252332
GENE.27242	13062
GENE.58276	83788
GENE.34456	17468
GENE.50878	12666
GENE.66021	562
GENE.87055	7512
GENE.14200	104942
GENE.54422	14024
GENE.60305	1290
GENE.82334	4750
GENE.12279	94908
GENE.67221	1900
GENE.38500	8386
GENE.65313	131294
GENE.52855	206
GENE.72789	200
